Country,Year,Carbon Intensity of Economy (g/$),Carbon Intensity of Electricity (g/kWh),Carbon Intensity of Energy (g/kWh),CO2 Emissions (kg),CO2 Emissions (Mt),CO2 Emissions per Capita (kg),Coal Energy Consumption (Mtoe),Coal Energy Consumption per Capita (MWh),Coal Energy Consumption (TWh),Electricity Generation per Capita (MWh),Electricity Generation (TWh),Electrification,Energy Consumption (Mtoe),Energy Consumption per Capita (MWh),Energy Consumption (TWh),Energy Intensity of Economy (kWh/$),Gas Energy Consumption (Mtoe),Gas Energy Consumption per Capita (MWh),Gas Energy Consumption (TWh),GDP,GDP (Millions),GDP per Capita,Hydro Electricity Generation per Capita (MWh),Hydro Electricity Generation (TWh),Nuclear Electricity Generation per Capita (MWh),Nuclear Electricity Generation (TWh),Nuclear Energy Consumption (Mtoe),Nuclear Energy Consumption per Capita (MWh),Nuclear Energy Consumption (TWh),Oil Energy Consumption (Mt),Oil Energy Consumption per Capita (MWh),Oil Energy Consumption (TWh),Population,Population (Millions),Solar Electricity Generation per Capita (MWh),Solar Electricity Generation (TWh),Wind Electricity Generation per Capita (MWh),Wind Electricity Generation (TWh)
Iran,1992,NA,3464.7672524982722,218.61248244582976,232756134488.32895,232.75613448832894,3995.0770017422187,0.892993,0.17825913207621916,10.38550859,1.1530578277261094,67.178,0.7338048952672812,91.54749502663249,18.274697570081173,1064.697367159736,NA,29.0804202,5.805029227848092,338.205286926,NA,NA,NA,0.1517110888639962,8.8388,0,0,0,0,0,59.57408182663248,11.892169502620028,692.8465716437357,58260738,58.260738,0,0,0,0
Iran,1993,3377.5268069565027,2882.718032250865,226.6949886804218,215295796238.65585,215.29579623865587,3649.6245295131193,1.097722,0.21641368483017254,12.766506860000002,1.2660359038526718,74.685,0.9145753031886786,81.66085366575041,16.09927308387966,949.7157281326773,14.89899193015641,15.735150000000003,3.102153179817376,182.99979450000004,63743623232.012,63743.623232012,1080.56123255519,0.1648157188414045,9.72268,0,0,0,0,0,62.62798166575041,12.346980643333682,728.3634267726774,58991218,58.991218,0,0,0,0
Iran,1994,3393.8751525617545,3009.949385808345,226.90223950091365,243820949997.405,243.820949997405,4082.3849258985224,1.102136,0.21461389457117086,12.81784168,1.3562968683615144,81.005,0.8767167507326492,92.39586209834161,17.99182297573614,1074.5638762037129,14.957433474551884,24.875334000000006,4.843859839891504,289.30013442000006,71841461172.5964,71841.4611725964,1202.86832673178,0.13319218670534386,7.95492,0,0,0,0,0,64.61839209834159,12.582843486785714,751.5119001037127,59725125,59.725125,0,0,0,0
Iran,1995,2648.7238918694834,3027.609057921185,225.8507828672547,255387906862.8257,255.3879068628257,4216.016372237425,1.032244,0.1981819247352946,12.00499772,1.392523371274435,84.353,0.8675639934006794,97.22971520446913,18.667264814022875,1130.781587827976,11.727760507371315,30.36654,5.830113175519851,353.1628602,96419225743.6737,96419.22574367371,1591.71606567936,0.13745045120774946,8.3261496,0,0,0,0,0,63.94693120446913,12.277258000063128,743.7028099079761,60575644,60.575644,0,0,0,0
Iran,1996,2243.2316640960753,3042.9688202691336,222.70540863285586,270093912487.0883,270.0939124870883,4385.845479220575,1.0798219999999998,0.20392497459814007,12.558329859999999,1.4413047711848297,88.76,0.8511634707354765,104.28079100164382,19.693484348424253,1212.7855993491178,10.072641153471876,35.713548,6.7445230498262285,415.3485632400001,120403931885.441,120403.931885441,1955.14602857029,0.1274514566815575,7.8488544,0,0,0,0,0,65.71142100164381,12.409637753785258,764.2238262491176,61583089,61.583089,0,0,0,0
Iran,1997,2463.4740697279,2893.671108679979,221.71685661898485,280636905133.1104,280.6369051331104,4475.114216145623,1.106793,0.205260536754601,12.87200259,1.5465179172304273,96.983,0.8911057772751072,108.83444196328992,20.18391512665183,1265.7445600330618,11.110901116378903,37.879425000000005,7.024937009409756,440.5377127500001,113919163421.155,113919.163421155,1816.58669402593,0.09478616176220536,5.944093,0,0,0,0,0,68.50322396328991,12.704280312692195,796.6924946930617,62710557,62.710557,0,0,0,0
Iran,1998,2613.2513693404408,2814.655273682058,216.95384696488657,288181294851.2112,288.1812948512112,4509.83495548027,1.288836,0.23456987325477074,14.989162680000002,1.602269023012762,102.386,0.8964413027037879,114.21383607737619,20.78707069992714,1328.306913579885,12.045194892365236,44.05316400000001,8.017734681489058,512.3382973200002,110276913362.508,110276.913362508,1725.75627755951,0.11722706020269284,7.490883,0,0,0,0,0,67.17683607737618,12.226273881492014,781.266603579885,63900630,63.90063,0,0,0,0
Iran,1999,2714.0601148241162,2806.7685625984445,216.8448975769528,308991537519.3376,308.9915375193376,4749.137793003508,1.226559,0.2192483548935749,14.26488117,1.6920304211355637,110.088,0.8985087664247015,122.52301158736195,21.9010815844452,1424.9426247610195,12.516135473563377,52.38261,9.363431410581738,609.2097543,113848450088.351,113848.450088351,1749.82778276128,0.07899711139999502,5.1397622,0,0,0,0,0,67.74292296026324,12.109099044334517,787.8501940278616,65062660,65.06266,0,0,5.379429614467038e-4,0.035
Iran,2e3,2977.4101450233525,2734.0170142838824,218.1983069290532,326299462620.7528,326.2994626207528,4934.074018562262,1.3034960000000002,0.2292338345753924,15.159658480000003,1.804697627258416,119.348,0.928175024634794,128.58350723987587,22.61279699189677,1495.4261891997564,13.645431932665968,56.64033000000001,9.960813103772958,658.7270379000001,109591707802.216,109591.707802216,1657.16974761083,0.05720399733538394,3.7830064,0,0,0,0,0,69.77530906265721,12.27074088076683,811.4868443987035,66131854,66.131854,0,0,5.594883216188071e-4,0.037
Iran,2001,2697.6198379649954,2670.52598828508,215.87941882036216,342270633814.54553,342.27063381454553,5101.176253838924,1.277902,0.2215021544966621,14.862000260000002,1.910176600496116,128.166,0.9401434967847225,136.3259975081739,23.629747947782466,1585.4713510200627,12.495956551605051,63.398025000000004,10.988948392234496,737.3190307500001,126878750295.944,126878.750295944,1890.99152595464,0.061650960958956766,4.1365584,0,0,0,0,0,70.70637715613519,12.25572452092376,822.3151663258523,67096414,67.096414,0,0,5.067334895125691e-4,0.034
Iran,2002,2887.0796879371314,2686.625772998575,214.9956973784101,371356160846.9551,371.35616084695505,5462.459118242003,1.210796,0.20713250557158644,14.08155748,2.0332043164110964,138.224,0.9306841264014911,148.51870369213867,25.407295052177833,1727.272523939573,13.42854635297949,74.534985,12.750800461672004,866.8418755500002,128626917503.72,128626.91750372,1892.03614332689,0.11785789545760704,8.0123722,0,0,0,0,0,70.95313444033978,12.138048453071535,825.1849535411517,67983330,67.98333,0,0,4.4128465022234126e-4,0.03
Iran,2003,2452.335929112643,2585.1015767901854,214.1969681295615,376543310573.68164,376.54331057368165,5472.00210771637,1.3118800000000002,0.22172014057925607,15.257164400000002,2.1167454914907946,145.659,0.9636413368483222,151.1547859459736,25.546589923749597,1757.930160551673,11.448975914679133,76.49450999999999,12.928296422493906,889.6311512999999,153544751395.43,153544.75139542998,2231.34279555916,0.13936520712386388,9.590098,0,0,0,0,0,71.17228651935463,12.028790264672379,827.7336922200944,68812713,68.812713,0,0,3.923693576795904e-4,0.027
Iran,2004,2220.1711750294367,2607.5341105549287,210.91986567622203,407839195163.6753,407.8391951636753,5858.3192227724985,1.373278,0.22941523188986615,15.971223140000001,2.2466893909685983,156.408,0.9407347838270163,166.2615252342583,27.775094602826375,1933.6215384744241,10.526135923287413,88.86227399999999,14.845034432919498,1033.46824662,183697185041.72,183697.18504172,2638.67907513701,0.17140903599833948,11.933,0,0,0,0,0,73.31519801590288,12.247791892005708,852.6557529249505,69617100,69.6171,0,0,6.751214859567549e-4,0.047
Iran,2005,1986.5915816945537,2574.1407066584848,211.5323612692215,436744157135.9185,436.7441571359185,6201.830809717724,1.556558,0.2570619710418978,18.102769540000004,2.4092819765739906,169.666,0.9557058614540741,177.52951702300845,29.318591124809167,2064.6682829775887,9.391431031047674,92.47455,15.27195908807287,1075.4790165,219845971945.264,219845.971945264,3121.84490605139,0.18536870629470178,13.054,0,0,0,0,0,80.52854886099551,13.299104495528777,936.5470232533779,70421811,70.421811,0,0,0.0010082103682337849,0.071
Iran,2006,1830.814647035969,2569.6493711662447,209.62941290111542,473532416469.14435,473.5324164691443,6648.1329567740095,1.5024739999999999,0.24532209325898788,17.47377262,2.5871751342311464,184.279,0.9487637104876615,194.23065823763557,31.713741238735476,2258.902555303702,8.733577133565628,100.8,16.458499115795668,1172.304,258645743978.386,258645.743978386,3631.24304666075,0.2598701519685831,18.51,0,0,0,0,0,87.71154849522708,14.321432969779403,1020.085308999491,71227880,71.22788,0,0,0.0017549307939531543,0.125
Iran,2007,1497.84207962157,2578.457998899906,208.76083394467898,505483484562.3365,505.48348456233646,7017.57245841892,1.566242,0.25288234806011506,18.21539446,2.721615966369417,196.041,0.941604827308597,208.19880518279297,33.61536896465243,2421.3521042758825,7.174919027285041,112.96665,18.23937278178289,1313.8021395,337474485087.271,337474.485087271,4685.12171870076,0.24932285154650485,17.959,0,0,0,0,0,89.56988204734472,14.46177671624186,1041.697728210619,72031103,72.031103,0,0,0.001985253509168116,0.143
Iran,2008,1333.8400282098237,2568.0433398429595,211.0395422585676,529787341009.60254,529.7873410096025,7272.74897631488,1.1728230000000002,0.18724456041524137,13.639931490000002,2.8320195627070768,206.3,0.9557431677213173,215.85296862949116,34.46154639306524,2510.3700251609826,6.320332265389348,119.86029,19.13603954926988,1393.9751727000003,397189565318.895,397189.56531889504,5452.48967080093,0.10247710148137823,7.465,0,0,0,0,0,93.08636239511544,14.861505109745668,1082.5943946551927,72845542,72.845542,0,0,0.002690624499712007,0.196
Iran,2009,1365.049496133006,2531.961230212261,209.52716330904985,544624860618.6573,544.6248606186573,7391.000918793521,1.3576130000000002,0.2142700629339564,15.789039190000004,2.9190813945337997,215.1,0.962416359384763,223.49994147803704,35.274667026784925,2599.304319389571,6.514904676677054,128.44359,20.27206288740848,1493.7989517,398978104575.331,398978.104575331,5414.45635468252,0.08782533343312403,6.471634966,0,0,0,0,0,92.1830044494359,14.549108004138004,1072.0883417469395,73687565,73.687565,0,0,0.00305343242106046,0.225
Iran,2010,1171.870456364059,2424.5445988832844,209.82196937958406,548189533807.51056,548.1895338075105,7351.586856741276,1.285741,0.20053194252386944,14.953167830000002,3.032151629682262,226.1,1.0064692169442884,224.64671168628047,35.03725981830669,2612.641256911442,5.58507033285945,137.58651,21.458824223058755,1600.1311113000002,467790215915.476,467790.21591547603,6273.37844112131,0.12778066206340186,9.528285924,0,0,0,0,0,83.57930163211022,13.035533370309784,972.0272779814419,74567511,74.567511,0,0,0.002185938591942542,0.163
Iran,2011,947.3910686378354,2381.7041367007528,205.58475425894767,560891324193.0272,560.8913241930272,7429.852565455937,1.427286,0.21988327360791038,16.59933618,3.11955311785624,235.5,1.0038823274429116,234.58924772574238,36.14009507775826,2728.272951050384,4.608274928035438,145.97496,22.488451557420007,1697.6887848000001,592037800186.865,592037.800186865,7842.4346728734,0.13873990685405235,10.473695054945056,0.0013662032159461688,0.1031368421052639,0.023337295131751798,0.0035952716209109704,0.2714127423822734,84.73964871468877,13.054728599432854,985.5221145518304,75491582,75.491582,0,0,0.002874492681846302,0.217
Iran,2012,960.8086596059043,2277.738584549189,206.21541453642422,564195847392.8341,564.1958473928341,7379.587609505791,1.123617,0.1709228885754903,13.067665710000002,3.2398746983365356,247.7,1.052923846189875,235.2496820129307,35.78581953291528,2735.953801810384,4.659247524079704,145.35837,22.111691509673573,1690.5178431000002,587209369682.67,587209.36968267,7680.60064376677,0.15779991327728873,12.064367346938775,0.01828849822810884,1.3982210526315881,0.31638255252558917,0.04812762691607592,3.6795290858726024,85.66940375177064,13.03189783688978,996.3351656330926,76453574,76.453574,0,0,0.0027075254846817233,0.207
Iran,2013,1162.3221613697856,2335.696313168764,207.88383895523816,594668281332.7672,594.6682813327673,7679.541969247123,1.434733,0.21548217272351877,16.68594479,3.287902595020385,254.6,1.0351041928774634,245.96557694568222,36.94150544766827,2860.5796598782845,5.5912098179986875,146.5866,22.015802982264546,1704.8021580000002,511620875086.78,511620.87508678006,6607.06835374872,0.19268812718587564,14.92087912087912,0.05292929134308972,4.098600000000028,0.9274109607639113,0.13928760879760457,10.78578947368429,93.55077896833706,14.050366940800089,1087.9955594017601,77435384,77.435384,0,0,0.0048556613343584635,0.376
Iran,2014,1466.370572946553,2271.2513861703014,204.78426020114824,623685630642.3647,623.6856306423647,7954.04852469552,1.6248630000000002,0.24100106512991812,18.897156690000003,3.502055551018215,274.59999999999997,1.0486029686723437,261.8722321067585,38.84111267576277,3045.574059401601,7.160562884599717,165.30498,24.51817553312483,1922.4969174,425326068422.881,425326.06842288096,5424.30997419193,0.19249000700502486,15.093351648351648,0.05557752896544453,4.357894736842136,0.986082892890921,0.14625665517222244,11.468144044321411,90.44922908838636,13.415506753788526,1051.9245342979334,78411092,78.411092,1.0521470610306e-5,8.25e-4,0.0045656805799873315,0.358
Iran,2015,1566.8497827416784,2186.7868467300677,201.67876494568662,616455212093.2062,616.4552120932062,7767.785145940526,1.636241,0.23978535855003008,19.029482830000003,3.5521455406391342,281.9,1.0725892374127042,262.82195473077667,38.515632263180706,3056.6193335189328,7.769036978997968,171.6804158654065,25.15916058472118,1996.6432365146777,393436064441.692,393436.064441692,4957.58127645679,0.22833151212895153,18.1205,0.044694786210170305,3.547,0.8025976376883708,0.11761785844781614,9.334210526315752,84.503309539058435,12.38366253900697,982.7734899392497,79360487,79.360487,2.079120305801551e-5,0.00165,0.00490971293185645,0.38963720930232565
Iran,2016,NA,2206.2540184042314,200.43231516178471,630946880021.283,630.9468800212829,7859.580155224741,1.710456,0.24779821396370597,19.89260328,3.5624094459030253,285.9810678,1.0565545970166994,270.673251157583,39.21313860432463,3147.929910962691,NA,180.7183022424431,26.18113095351801,2101.7538550796135,NA,NA,NA,0.1599127933583024,12.8373877551,0.07767366569421259,6.235442105263222,1.4109250362635657,0.20440438340582198,16.40905817174527,83.82672138498299,12.144195373416201,974.9047697073522,80277428,80.277428,1.64880274733785e-4,0.013236164383561644,0.004866931069414601,0.39070470850589367
Ireland,1965,6783.641668258312,NA,298.13419551011594,19982601366.8,19.9826013668,6944.914109338616,3.126,12.635241372119697,36.355380000000004,NA,NA,NA,5.763157894736841,23.294590871924882,67.02552631578946,22.753651779700448,0,0,0,2945704142.99765,2945.7041429976503,1023.77372640936,0.3274006881451359,0.9420299999999996,0,0,0,0,0,2.424,9.797768741528516,28.19112,2877300,2.8773,0,0,0,0
Ireland,1966,7304.466170458487,NA,301.923853413507,22673314217.300003,22.673314217300003,7848.696419724454,3.561,14.33620534477984,41.41443,NA,NA,NA,6.457105263157895,25.995615553353066,75.09613421052633,24.193074140632675,0,0,0,3104034393.23162,3104.03439323162,1074.50650554958,0.2938901966214349,0.8489900000000011,0,0,0,0,0,2.7039999999999997,10.886014954306287,31.44752,2888800,2.8888,0,0,0,0
Ireland,1967,7384.139890719429,NA,303.42653312693875,24689881678.30002,24.68988167830002,8506.56572147669,3.792,15.194390945580459,44.10096,NA,NA,NA,6.9965789473684215,28.03500944302047,81.37021315789475,24.33584108358206,0,0,0,3343636773.36759,3343.6367733675897,1152.00495214994,0.27648021499078357,0.8024699999999998,0,0,0,0,0,3.023,12.113038984306362,35.15749,2902450,2.90245,0,0,0,0
Ireland,1968,8907.70757069948,NA,307.4117815428589,29204671778.8,29.204671778799998,10016.865352609284,4.631,18.4728541784569,53.85853000000001,NA,NA,NA,8.168684210526315,32.584520028269466,95.00179736842105,28.976467739762217,0,0,0,3278584478.33023,3278.58447833023,1124.51663608246,0.26327108092812707,0.7675800000000009,0,0,0,0,0,3.3639999999999994,13.418847215791185,39.12331999999999,2915550,2.91555,0,0,0,0
Ireland,1969,7690.82333935909,NA,305.724099531947,29125742823.10002,29.125742823100023,9931.544106217932,4.409000000000001,17.48475610795697,51.27667000000001,NA,NA,NA,8.19157894736842,32.48531640594504,95.26806315789473,25.156091231059225,0,0,0,3787077343.72783,3787.07734372783,1291.34992028637,0.19828482771554728,0.5814999999999998,0,0,0,0,0,3.6510000000000002,14.478758119789271,42.461130000000004,2932650,2.93265,0,0,0,0
Ireland,1970,4879.046302739195,NA,286.98340426422703,21469484794.500004,21.469484794500005,7259.949207709867,2.15,8.455321667089356,25.0045,NA,NA,NA,6.432578947368421,25.29745309253352,74.81089315789474,17.001144422438564,0,0,0,4400344547.34455,4400.34454734455,1487.98530639768,0.27135683489728624,0.8024699999999998,0,0,0,0,0,4.100999999999999,16.12803449150393,47.69462999999999,2957250,2.95725,0,0,0,0
Ireland,1971,4397.353715743392,NA,288.7611073413177,22440988755.899986,22.440988755899987,7500.205128891558,2.052,7.976056549857121,23.86476,NA,NA,NA,6.682263157894738,25.973737245806657,77.7147205263158,15.228344828812725,0,0,0,5103293982.36872,5103.29398236872,1705.61788150891,0.15547868518240027,0.4652000000000007,0,0,0,0,0,4.525,17.588526261259005,52.62575000000001,2992050,2.99205,0,0,0,0
Ireland,1972,3673.9272466823522,NA,283.41342910207095,23235063468.30001,23.235063468300012,7651.040870737775,1.9100000000000001,7.314585837298518,22.213300000000004,NA,NA,NA,7.049263157894737,26.996042124673853,81.9829305263158,12.963137485483061,0,0,0,6324312352.47836,6324.3123524783605,2082.52378368321,0.2259479394767607,0.6861700000000007,0,0,0,0,0,4.984,19.08685644664702,57.96392,3036850,3.03685,0,0,0,0
Ireland,1973,3240.2029549094405,NA,281.6096360240202,24264502702.40003,24.264502702400026,7862.895608289191,1.863,7.02107616779274,21.666690000000003,NA,NA,NA,7.408736842105263,27.921259085106442,86.16360947368422,11.506008816520271,0,0,0,7488574956.58885,7488.57495658885,2426.66762474727,0.2072781477340849,0.6396499999999993,0,0,0,0,0,5.401000000000001,20.354714107487162,62.81363000000001,3085950,3.08595,0,0,0,0
Ireland,1974,3132.1259303351735,NA,282.3417512717722,24758431814.5,24.7584318145,7891.133646055777,2.0090000000000003,7.446906772908368,23.364670000000004,NA,NA,NA,7.539947368421053,27.9488726357727,87.68958789473686,11.09338564426591,0,0,0,7904673172.52808,7904.67317252808,2519.41774423206,0.25206055776892483,0.7908400000000017,0,0,0,0,0,5.352000000000001,19.838648605577696,62.243760000000016,3137500,3.1375,0,0,0,0
Ireland,1975,2447.7936475956008,NA,283.35487489218883,23237374186.000004,23.237374186000004,7285.471049521094,1.701,6.202326346976847,19.78263,NA,NA,NA,7.051421052631579,25.711472415263994,82.00802684210527,8.638614911873105,0,0,0,9493191637.63066,9493.19163763066,2976.34200361514,0.16408270759198013,0.5233500000000002,0,0,0,0,0,5.232000000000001,19.077349469360886,60.848160000000014,3189550,3.18955,0,0,0,0
Ireland,1976,2513.965935811456,NA,284.57240586836537,23789936805.899975,23.789936805899973,7346.994890721259,1.749,6.281827025524622,20.340870000000002,NA,NA,NA,7.18821052631579,25.817664465049223,83.59888842105264,8.83418730688295,0,0,0,9463110246.24965,9463.11024624965,2922.47193411147,0.1831750590633245,0.5931299999999979,0,0,0,0,0,5.305,19.053797810410586,61.69715,3238050,3.23805,0,0,0,0
Ireland,1977,2218.6609874389546,NA,280.47225956311183,24980945264.600018,24.980945264600017,7611.036885198957,1.832,6.491426482237525,21.306160000000002,NA,NA,NA,7.658421052631577,27.13650503994432,89.06743684210525,7.910447154007085,0,0,0,11259469295.2329,11259.4692952329,3430.46410798637,0.22677472427030657,0.7443200000000002,0,0,0,0,0,5.658,20.048302967521785,65.80254000000001,3282200,3.2822,0,0,0,0
Ireland,1978,1787.9695932021368,NA,284.19155643579745,26216084450.00003,26.216084450000032,7874.826364482902,1.733,6.054125739689407,20.154790000000002,NA,NA,NA,7.931894736842106,27.709571893146403,92.2479357894737,6.291424050827008,0,0,0,14662488976.1401,14662.488976140101,4404.34020490227,0.20960619987383944,0.6977999999999989,0,0,0,0,0,6.041000000000001,21.103850890631104,70.25683000000002,3329100,3.3291,0,0,0,0
Ireland,1979,1566.9641178597426,NA,281.3088800879429,28734141873.100002,28.734141873100004,8516.974249158948,1.988,6.853038903297518,23.120440000000002,NA,NA,NA,8.782842105263153,30.27623673485305,102.14445368421048,5.5702618323668895,0.258,0.8893782882549094,3.0005400000000004,18337460025.7898,18337.4600257898,5435.33457600291,0.2447513894034829,0.8257300000000005,0,0,0,0,0,6.35,21.88973693960726,73.8505,3373750,3.37375,0,0,0,0
Ireland,1980,1263.9039188635397,NA,276.91456791614604,27514397325.4,27.5143973254,8062.118297409752,1.8840000000000001,6.42021800281294,21.910920000000004,NA,NA,NA,8.543473684210527,29.114099550916674,99.36059894736843,4.5642377299784,0.754,2.5694503047351156,8.769020000000001,21769374170.5778,21769.3741705778,6378.74301763296,0.24535864978902913,0.83735999999999855,0,0,0,0,0,5.715999999999999,19.47875058602907,66.47708,3412800,3.4128,0,0,0,0
Ireland,1981,1288.6704352554004,NA,274.1168575284163,26663417857.899986,26.663417857899987,7721.81229594555,1.972,6.641865044888503,22.93436,NA,NA,NA,8.363736842105263,28.169782645144576,97.27025947368422,4.701171780804508,1.1340000000000001,3.8194092093831458,13.188420000000002,20690641399.4169,20690.6413994169,5992.07686053197,0.24923834346944665,0.8606199999999993,0,0,0,0,0,5.063,17.05261801332175,58.882690000000004,3453e3,3.453,0,0,0,0
Ireland,1982,1226.8709960476222,NA,271.7192413274395,26372820439.600014,26.372820439600012,7565.787032990996,2.0860000000000003,6.959716564346779,24.260180000000005,NA,NA,NA,8.34557894736842,27.844134246914546,97.05908315789473,4.5152157427422015,1.6640000000000001,5.551758563314018,19.352320000000002,21496001229.5998,21496.0012295998,6166.73395765673,0.23021114234895856,0.8024699999999998,0,0,0,0,0,4.414000000000001,14.726840323598601,51.33482000000001,3485800,3.4858,0,0,0,0
Ireland,1983,1254.8954696065468,NA,271.9559448106876,26085003265.8,26.085003265799998,7430.354715945992,2.263,7.496920754287016,26.31869,NA,NA,NA,8.247315789473685,27.3219058370589,95.91628263157897,4.6143336579021925,1.8,5.963083233635276,20.934,20786594499.3638,20786.5944993638,5921.09454206227,0.22195920925197946,0.7792099999999991,0,0,0,0,0,4.008,13.277798666894551,46.613040000000005,3510600,3.5106,0,0,0,0
Ireland,1984,1277.575485597644,NA,270.50827513769354,25713177761,25.713177761,7279.189882129065,2.169,7.141123812182176,25.22547,NA,NA,NA,8.173263157894738,26.909305744616603,95.05505052631581,4.722870252110902,1.907,6.278526099507336,22.178410000000003,20126542854.7038,20126.5428547038,5697.65932752215,0.1942491032359377,0.6861700000000007,0,0,0,0,0,3.942,12.978473982306197,45.84546,3532423,3.532423,0,0,0,0
Ireland,1985,1278.768566326393,2252.344150976174,272.9929100965515,27226336096.999996,27.226336096999997,7695.224728256721,2.492,8.191432533219976,28.98196,3.4165403741349127,12.088,1.4096014337093545,8.575473684210527,28.18836842881777,99.73275894736844,4.684255594308735,1.964,6.455848112056193,22.84132,21291058299.3254,21291.058299325403,6017.68367701071,0.23667060288597003,0.83735999999999855,0,0,0,0,0,3.9300000000000006,12.918270407525888,45.70590000000001,3538082,3.538082,0,0,0,0
Ireland,1986,1002.6484995751364,2277.8302474512243,269.3213371492181,28819108290.75289,28.81910829075289,8141.704016666118,2.739,8.999254171975513,31.854570000000002,3.5743243052357694,12.652,1.3750836589118907,9.200894736842105,30.23044554451765,107.00640578947369,3.7228706428841787,1.385,4.550553862061367,16.10755,28742982513.777,28742.982513777002,8120.19767656971,0.2595622780525975,0.9187699999999989,0,0,0,0,0,4.869,15.997578884026566,56.62647,3539690,3.53969,0,0,0,0
Ireland,1987,881.3054103984489,2290.562987692093,276.24230671493757,29923914871.2095,29.9239148712095,8452.947190175046,3.519,11.560822325742215,40.92597000000001,3.690336059560623,13.064,1.402580083742534,9.314263157894738,30.599756028311354,108.32488052631581,3.1903346771133556,1.3800000000000001,4.533655814016554,16.049400000000002,33954080524.3446,33954.0805243446,9591.3937330231,0.1938302123383891,0.6861700000000007,0,0,0,0,0,4.26,13.995198382398927,49.5438,3540057,3.540057,0,0,0,0
Ireland,1988,775.4599344762763,2216.5368853981527,271.6590744470489,29320349920.04676,29.32034992004676,8317.950109362366,3.583,11.821529900148912,41.67029000000001,3.7526784075457544,13.228,1.4253744463411726,9.280368421052634,30.619076967309923,107.93068473684214,2.8545335216748926,1.655,5.460405242742519,19.24765,37810270545.8908,37810.2705458908,10726.4730768845,0.24745038864392133,0.8722500000000019,0,0,0,0,0,3.845,12.685956591145006,44.71735,3524949,3.524949,0,0,0,0
Ireland,1989,766.0629389928243,2175.1478119799162,270.0345711653866,30088819683.11818,30.088819683118178,8569.849773417893,3.59,11.891652798383598,41.7517,3.939893062079875,13.833,1.443810873613606,9.580894736842106,31.736120810135688,111.4258057894737,2.836906903018866,1.877,6.217446323834546,21.829510000000003,39277216207.166,39277.216207166,11186.874259555,0.19874628632395952,0.6977999999999989,0,0,0,0,0,3.9559999999999995,13.104005144959753,46.00828,3511009,3.511009,0,0,0,0
Ireland,1990,627.2109450929084,2134.781297425109,268.7068219737225,30955630260.734215,30.955630260734214,8809.294053039155,3.4618683141338042,11.457548773376283,40.26152849337615,4.126555757100077,14.500609639999984,1.4638784513072698,9.905610419396965,32.78403573207619,115.20224917758671,2.334183183314359,1.877,6.212200204099405,21.829510000000003,49354416568.9723,49354.416568972294,14045.1854706302,0.19838663006613041,0.6971254600000005,0,0,0,0,0,4.409000000000001,14.592216675479104,51.27667000000001,3513974,3.513974,0,0,0,0
Ireland,1991,634.1160619463584,2087.92736415068,264.7745096893888,31602292190.55652,31.60229219055652,8941.763122870017,3.320893545662425,10.927963742098077,38.621991936054,4.282602583020084,15.135723939999986,1.4748250348930076,10.262725124609794,33.77123852805824,119.35549319921192,2.3949286609585263,1.923,6.32795781831146,22.364490000000004,49836763468.1202,49836.7634681202,14101.1459249654,0.21111620477981746,0.7461342799999982,0,0,0,0,0,4.85,15.959748007701808,56.405499999999996,3534235,3.534235,0,0,0,0
Ireland,1992,567.3103586821748,1984.7986169919993,264.4422500624099,31754553468.36593,31.75455346836593,8923.753865712106,3.1630965940747275,10.337933692411847,36.78681338908908,4.496050022060287,15.998879279999988,1.5495090241884348,10.325128173022097,33.745567751015756,120.081240652247,2.145309074281005,1.9020000000000001,6.216297636879186,22.120260000000002,55973865067.6672,55973.8650676672,15729.9328826666,0.22963696349232668,0.81714706,0,0,0,0,0,5.074,16.58333028891955,59.01062,3558430,3.55843,0,0,0.0014053669736372489,0.005000899999999995
Ireland,1993,613.8347624256976,1966.0363225544393,262.49362825983235,32207505234.726013,32.207505234726014,9005.91574125211,3.0736229815145135,9.99542127238862,35.746235275013795,4.580747383929748,16.381948219999984,1.552769326609081,10.550149297303989,34.309083237393864,122.6982363276454,2.338474905067357,2.161,7.02757153350944,25.132430000000003,52469340621.0024,52469.340621002404,14671.5635746391,0.21394906579804945,0.7651376999999981,0,0,0,0,0,5.139,16.712026890654794,59.76657000000001,3576261,3.576261,0,0,0.0041950797215303875,0.015002699999999985
